id,rle_mask
c90712e934,80 22 181 22 282 22 383 22 484 22 585 22 686 22 787 22 888 22 989 22 1090 22 1191 22 1291 23 1392 23 1493 23 1593 24 1694 24 1794 25 1894 26 1995 26 2096 26 2196 27 2297 27 2397 28 2498 28 2598 29 2699 29 2800 29 2901 29 3002 29 3103 29 3204 29 3305 29 3406 29 3506 30 3607 30 3709 29 3810 29 3911 29 4012 29 4113 29 4215 28 4316 28 4417 28 4518 28 4619 28 4720 28 4821 28 4922 28 5023 28 5124 28 5225 28 5326 28 5427 28 5528 28 5629 28 5730 28 5831 28 5932 28 6033 28 6133 29 6234 29 6335 29 6435 30 6535 31 6636 31 6736 32 6837 32 6937 33 7037 34 7138 34 7238 35 7339 35 7440 35 7541 35 7642 35 7744 34 7845 34 7946 34 8047 34 8149 33 8250 33 8351 33 8452 33 8553 33 8654 33 8755 33 8856 33 8957 33 9058 33 9159 33 9260 33 9360 34 9461 34 9562 34 9663 34 9764 34 9866 33 9967 33 10068 33 10169 33
ca9f801c0a,
cb0d2bd803,8259 11 8274 9 8333 51 8426 59 8519 67 8610 77 8705 83 8800 89 8896 94 8994 1208
63c153b577,61 41 162 41 263 41 365 40 466 40 567 40 669 39 771 38 873 37 975 36 1077 35 1180 33 1283 31 1385 30 1487 29 1590 27 1692 26 1794 25 1897 23 1999 22 2101 21 2203 20 2305 19 2407 18 2510 16 2613 14 2715 13 2817 12 2919 11 3022 9 3124 8 3227 6 3329 5 3431 4 3534 2
647acd5865,
032177aab1,2013 8 2092 30 2178 45 2264 60 2359 66 2454 72 2549 78 2646 82 2736 7466
c8a942dbf4,6 30 50 52 107 31 149 54 207 34 249 55 306 99 406 2929 3337 98 3450 86 3553 84 3656 82 3764 75 3869 71 3974 6 3983 58 4086 56 4189 54 4293 51 4398 47 4501 45 4603 44 4705 43 4807 40 4912 35 5015 30 5118 26 5220 24 5323 18 5431 2
63a6efdc11,1 62 102 62 203 62 304 61 405 60 506 59 607 58 708 57 809 56 910 54 1011 51 1112 47 1213 44 1314 41 1415 40 1516 39 1617 38 1718 38 1819 38 1920 39 2021 39 2122 39 2223 39 2324 39 2425 39 2526 39 2627 39 2728 39 2829 39 2930 39 3031 39 3132 39 3233 39 3334 39 3435 39 3536 38 3637 38 3738 38 3839 38 3940 38 4041 38 4142 39 4243 39 4344 39 4445 39 4546 40 4647 40 4748 41 4849 42 4950 42 5051 43 5152 44 5253 44 5354 45 5455 45 5556 45 5657 45 5758 45 5859 45 5960 45 6061 45 6162 44 6263 44 6364 44 6465 43 6566 43 6667 42 6768 41 6869 41 6970 40 7071 40 7172 39 7273 39 7374 38 7475 38 7576 38 7677 38 7778 37 7879 36 7980 35 8081 35 8182 34 8283 34 8384 34 8485 33 8586 33 8687 34 8788 34 8889 34 8990 34 9091 34 9192 34 9293 35 9394 35 9495 36 9596 36 9697 37 9798 38 9899 38 10000 38 10101 38
c86ec557ad,
639dbc4799,
633a88f80a,
634be460d9,
c645f9fb9d,1 27 102 27 203 28 304 28 405 29 506 31 607 32 708 33 809 34 910 35 1011 36 1112 37 1213 38 1314 39 1415 40 1516 41 1617 42 1718 43 1819 43 1920 44 2021 44 2122 45 2223 45 2324 46 2425 46 2526 46 2627 47 2728 47 2829 48 2930 49 3031 49 3132 50 3233 51 3334 52 3435 53 3536 53 3637 54 3738 54 3839 55 3940 56 4041 56 4142 57 4243 58 4344 58 4445 59 4546 60 4647 60 4748 61 4849 62 4950 62 5051 63 5152 64 5253 65 5354 65 5455 66 5556 66 5657 67 5758 68 5859 68 5960 69 6061 69 6162 70 6263 70 6364 71 6465 71 6566 72 6667 72 6768 73 6869 74 6970 74 7071 75 7172 75 7273 76 7374 76 7475 77 7576 78 7677 78 7778 79 7879 80 7980 81 8081 82 8182 83 8283 84 8384 86 8485 87 8586 88 8687 89 8788 90 8889 91 8990 92 9091 94 9192 95 9293 96 9394 97 9495 707
c7c8ffea4a,
c7dca52386,26 76 128 75 229 75 329 76 430 76 530 77 630 78 729 80 826 84 925 86 1025 87 1125 88 1225 89 1325 90 1426 90 1526 91 1626 92 1727 92 1827 93 1927 94 2028 94 2128 95 2229 95 2330 95 2431 95 2532 95 2633 95 2733 96 2834 96 2935 96 3036 96 3137 96 3237 97 3337 98 3437 99 3537 6665
c7dd6d539f,
3164ab09ed,8584 2 8679 8 8779 9 8879 10 8980 10 9081 10 9182 10 9283 10 9359 6 9383 11 9455 14 9483 12 9554 20 9581 15 9652 45 9753 45 9853 46 9953 47 10054 47 10155 47
c5ce3b7c0f,1 1008 1011 97 1112 96 1213 94 1314 92 1415 90 1516 88 1617 86 1718 84 1819 82 1920 80 2021 78 2122 76 2223 74 2324 72 2425 70 2526 68 2627 67 2728 65 2829 63 2930 60 3031 59 3132 57 3233 55 3334 53 3435 50 3536 48 3637 46 3738 44 3839 42 3940 40 4041 37 4142 34 4243 32 4344 30 4445 29 4546 29 4647 28 4748 27 4849 26 4950 25 5051 24 5152 22 5253 20 5354 19 5455 17 5556 15 5657 12 5758 10 5859 8 5960 6 6061 4 6162 1
c5d6528a35,
31a30113b3,1 7474 7480 96 7592 85 7702 76 7813 66 7932 48 8048 33 8160 22 8267 16 8375 9 8482 3
62b7bc9a1b,
c5a4dbdd1a,
c5cae37fca,51 51 152 51 254 50 355 50 456 50 557 50 658 50 759 50 860 50 960 51 1061 51 1162 51 1263 51 1363 52 1464 52 1565 52 1666 52 1767 52 1868 52 1969 52 2070 52 2171 52 2272 52 2372 53 2473 53 2573 54 2674 54 2775 54 2875 55 2976 55 3077 55 3178 55 3278 56 3379 56 3480 56 3581 56 3681 57 3782 57 3883 57 3983 58 4084 58 4185 58 4285 59 4386 59 4487 59 4588 59 4689 59 4790 59 4891 59 4992 59 5093 59 5194 59 5295 59 5396 59 5497 59 5598 59 5699 59 5799 60 5900 60 6001 60 6102 60 6203 60 6304 60 6405 60 6506 60 6607 60 6709 59 6810 59 6911 59 7012 59 7113 59 7215 58 7316 58 7417 58 7518 58 7619 58 7720 58 7821 58 7922 58 8023 58 8125 57 8226 57 8327 57 8428 57 8530 56 8631 56 8732 56 8833 56 8934 56 9035 56 9136 56 9237 56 9339 55 9440 55 9541 55 9642 55 9743 55 9844 55 9945 55 10046 55 10148 54
625d4d8487,6158 4 6254 9 6349 15 6449 16 6548 18 6648 19 6739 2 6747 21 6834 35 6922 48 7019 52 7118 54 7217 56 7316 58 7416 59 7516 60 7616 61 7717 61 7817 62 7918 62 8019 62 8120 62 8220 63 8321 63 8422 63 8523 63 8623 64 8724 64 8825 64 8926 64 9026 65 9127 65 9227 66 9328 66 9428 67 9529 67 9630 67 9731 67 9832 67 9933 67 10034 67 10135 67
c4f9fffbad,51 51 153 50 255 49 357 48 460 46 563 44 666 42 768 41 872 38 977 34 1083 29 1186 27 1290 24 1393 22 1497 19 1600 17 1703 15 1806 13 1909 11 2012 9 2115 7 2218 5 2321 3 2423 2
629d13dfeb,
6119e97074,54 48 154 49 255 49 355 50 455 51 555 52 655 53 754 55 854 56 954 57 1055 57 1155 58 1255 59 1356 59 1456 60 1557 60 1657 61 1757 62 1858 62 1958 63 2059 63 2159 64 2259 65 2360 65 2460 66 2561 66 2662 66 2763 66 2864 66 2965 66 3067 65 3168 65 3270 64 3373 62 3488 48 3591 46 3693 45 3795 44 3897 43 3998 43 4100 42 4201 42 4302 42 4403 42 4504 42 4605 42 4706 42 4807 42 4907 43 5008 43 5109 43 5210 43 5311 43 5411 44 5512 44 5613 44 5714 44 5815 44 5916 44 6017 44 6118 44 6219 44 6320 44 6422 43 6523 43 6624 43 6725 43 6826 43 6927 43 7028 43 7129 43 7230 43 7331 43 7431 44 7532 44 7633 44 7734 44 7834 45 7935 45 8036 45 8137 45 8237 46 8338 46 8439 46 8540 46 8640 47 8740 48 8841 48 8942 48 9042 49 9143 49 9243 50 9343 51 9444 51 9544 52 9644 53 9744 54 9844 55 9945 55 10045 56 10146 56
c47357ae6a,
c427e869c9,6967 3 7067 4 7167 5 7267 6 7367 7 7466 9 7566 10 7665 12 7765 13 7865 14 7966 14 8066 15 8167 15 8268 15 8370 14 8472 13 8574 12 8676 11 8777 11 8879 10 8980 10 9081 10 9181 11 9281 12 9381 13 9482 13 9582 14 9683 14 9784 14 9886 13 9987 13 10089 12 10190 12
61934728ec,1 46 102 47 203 48 304 49 405 53 506 60 607 68 708 72 809 77 910 84 1011 91 1112 96 1213 8989
c34d5dfb1d,5657 1 5758 3 5859 6 5960 8 6061 10 6162 13 6263 16 6364 19 6465 23 6566 29 6667 34 6768 40 6869 45 6922 13 6970 83 7071 95 7172 3030
c37ab09296,1 5554 5556 97 5657 96 5758 95 5859 94 5960 94 6061 93 6162 92 6263 92 6364 91 6465 91 6566 91 6667 90 6768 90 6869 90 6970 90 7071 89 7172 89 7273 89 7374 89 7475 89 7576 89 7677 89 7778 89 7879 89 7980 89 8081 89 8182 89 8285 87 8388 86 8491 84 8593 83 8696 81 8799 79 8901 78 9002 78 9104 77 9205 77 9306 77 9406 79 9507 79 9607 80 9708 81 9809 81 9910 82 10011 82 10112 83
c41bf71d37,
c2a4700caf,47 55 148 55 248 56 348 57 449 57 548 59 647 61 747 62 847 63 947 64 1047 65 1146 64 1245 64 1345 64 1444 65 1544 65 1644 65 1743 67 1843 67 1942 68 2042 69 2141 70 2241 70 2341 71 2442 70 2542 70 2643 70 2744 69 2845 69 2946 68 3047 68 3147 69 3248 69 3349 68 3450 68 3551 68 3652 67 3754 66 3855 65 3957 63 4058 62 4160 60 4262 58 4364 56 4466 54 4568 52 4670 49 4771 48 4873 46 4975 45 5077 43 5179 41 5281 40 5383 38 5485 36 5587 34 5689 32 5792 30 5893 30 5995 28 6097 27 6199 26 6300 25 6401 25 6502 25 6603 24 6704 24 6805 23 6906 22 7007 22 7109 20 7211 18 7312 17 7414 15 7515 14 7616 13 7718 11 7821 7
3110e75d41,35 67 136 67 237 67 339 66 440 66 541 66 642 66 743 66 844 66 945 66 1046 66 1148 65 1250 64 1352 63 1454 62 1556 61 1658 60 1760 59 1862 58 1964 57 2067 55 2169 54 2272 52 2374 51 2476 50 2578 49 2681 47 2783 46 2887 43 2990 41 3093 39 3196 37 3300 34 3402 33 3505 31 3608 29 3711 27 3813 26 3916 24 4018 23 4120 22 4221 22 4323 21 4425 20 4528 18 4630 17 4732 16 4833 16 4935 15 5037 14 5139 13 5241 12 5343 11 5444 11 5546 10 5648 9 5750 8 5852 7 5954 6 6057 4
60a5591917,
175540fbbf,
c176666556,83 19 183 20 284 20 386 19 487 19 588 19 690 18 792 17 894 16 996 15 1097 15 1199 14 1300 14 1402 13 1503 13 1604 13 1706 12 1807 12 1908 12 2009 12 2110 12 2210 13 2311 13 2412 13 2513 13 2613 14 2714 14 2814 15 2913 17 3013 18 3113 19 3214 19 3314 20 3415 20 3515 21 3616 21 3717 21 3818 21 3919 21 4019 22 4120 22 4221 22 4321 23 4422 23 4522 24 4622 25 4723 25 4823 26 4923 27 5024 27 5124 28 5224 29 5325 29 5425 30 5525 31 5625 32 5725 33 5825 34 5925 35 6026 35 6126 36 6227 36 6327 37 6428 37 6529 37 6630 37 6730 38 6831 38 6931 39 7030 41 7129 43 7229 44 7329 45 7429 46 7530 46 7630 47 7731 47 7831 48 7932 48 8032 49 8133 49 8234 49 8334 50 8435 50 8535 51 8635 52 8735 53 8836 53 8936 54 9036 55 9136 56 9237 56 9336 58 9436 59 9535 61 9634 63 9733 65 9832 67 9932 68 10033 68 10133 69
603549682a,3635 2 3734 4 3834 5 3933 7 4030 11 4128 14 4226 17 4324 20 4423 22 4521 25 4619 28 4718 30 4817 32 4915 35 5014 37 5113 39 5212 41 5311 43 5409 46 5508 48 5606 51 5705 53 5805 54 5904 56 6003 58 6103 59 6202 61 6302 62 6401 64 6500 66 6599 68 6698 70 6797 72 6897 73 6996 75 7095 77 7195 78 7295 79 7394 81 7494 82 7594 83 7694 84 7794 85 7894 86 7994 87 8094 88 8195 88 8295 89 8396 89 8497 89 8598 89 8698 90 8799 90 8900 90 9001 90 9102 90 9203 90 9304 90 9405 90 9506 90 9606 91 9707 91 9807 92 9907 93 10008 93 10108 94
c0bcd07a7b,619 2 631 1 718 18 818 25 919 26 1019 29 1120 30 1221 32 1322 33 1424 34 1526 35 1627 38 1729 40 1830 42 1931 43 2032 45 2133 46 2234 48 2334 51 2434 54 2535 57 2636 59 2738 60 2839 63 2941 65 3043 66 3146 66 3248 66 3350 68 3452 69 3554 72 3657 72 3759 73 3861 75 3939 1 3964 77 4066 76 4168 75 4271 73 4375 70 4478 68 4581 66 4684 64 4786 63 4889 61 4991 60 5094 58 5196 57 5298 56 5400 55 5502 54 5605 52 5709 49 5811 48 5914 46 6016 45 6118 44 6222 41 6327 37 6432 33 6535 31 6638 29 6741 27 6843 26 6946 24 7048 23 7151 21 7255 18 7358 16 7462 13 7565 11 7668 9 7771 7 7874 5 7977 3
c0f8ef8904,
306bde4606,
041b1900de,1 6969 6990 6 7024 47 7136 36 7245 28 7351 23 7460 15 7568 8
bf8d1fb21d,
bf41d02c55,
5f5c584d56,
be4a1be61e,49 53 151 52 252 52 354 51 457 49 561 46 664 44 766 43 868 42 970 41 1072 40 1174 39 1276 38 1379 36 1481 35 1584 33 1686 32 1789 30 1891 29 1993 28 2095 27 2196 27 2297 27 2398 27 2499 27 2600 27 2701 27 2802 27 2903 27 3005 26 3106 26 3209 24 3313 21 3421 2 3427 8
be5478366a,59 43 160 43 260 44 360 45 461 45 561 46 661 47 761 48 862 48 962 49 1063 49 1163 50 1264 50 1364 51 1465 51 1565 52 1666 52 1766 53 1867 53 1968 53 2069 53 2169 54 2270 54 2371 54 2472 54 2573 54 2674 54 2775 54 2877 53 2977 54 3078 54 3179 54 3280 54 3381 54 3483 53 3584 53 3685 53 3786 53 3887 53 3988 53 4089 53 4190 53 4291 53 4392 53 4494 52 4595 52 4697 51 4798 51 4899 51 5001 50 5102 50 5203 50 5304 50 5405 50 5506 50 5606 51 5706 52 5807 52 5907 53 6006 55 6106 56 6207 56 6307 57 6406 59 6506 60 6605 62 6705 63 6804 65 6904 66 7004 67 7104 68 7204 69 7304 70 7405 70 7505 71 7606 71 7707 71 7807 72 7908 72 8009 72 8110 72 8211 72 8313 71 8414 71 8516 70 8618 69 8720 68 8821 68 8922 68 9023 68 9124 68 9225 68 9326 68 9427 68 9529 67 9631 66 9733 65 9835 64 9937 63 10038 63 10140 62
3027326497,
bd83eb2721,29 65 130 64 230 66 331 66 431 68 532 68 632 70 733 72 808 1 834 74 909 1 934 77 1035 77 1137 76 1238 76 1339 76 1441 75 1542 75 1644 74 1745 74 1846 74 1946 75 2047 75 2147 76 2247 77 2344 81 2443 83 2541 86 2639 89 2736 93 2833 2014 4849 97 4950 96 5051 96 5152 95 5253 95 5354 94 5455 93 5556 92 5657 91 5758 90 5859 88 5960 87 6061 87 6162 87 6263 86 6364 84 6465 81 6566 77 6667 75 6768 72 6869 71 6970 70 7071 69 7172 67 7273 66 7374 65 7475 64 7576 63 7677 63 7778 62 7879 61 7980 60 8081 60 8182 59 8283 59 8384 59 8485 59 8586 58 8687 58 8788 57 8889 56 8990 56 9091 55 9192 55 9293 54 9394 54 9495 54 9596 53 9697 53 9798 53 9899 53 10000 53 10101 53
5e29776755,64 38 166 37 267 37 368 37 470 36 572 35 674 34 776 33 878 32 981 30 1084 28 1187 26 1288 26 1390 25 1491 25 1592 25 1692 26 1793 26 1894 26 1995 26 2096 26 2197 26 2298 26 2399 26 2499 27 2599 28 2699 29 2799 30 2899 31 2999 32 3099 33 3200 33 3301 33 3402 33 3503 33 3605 32 3707 31 3809 30 3910 30 4011 30 4112 30 4213 30 4314 30 4415 30 4515 31 4616 31 4716 32 4817 32 4917 33 5018 33 5118 34 5219 34 5320 34 5420 35 5521 35 5622 35 5723 35 5824 35 5925 35 6027 34 6129 33 6230 33 6331 33 6432 33 6533 33 6632 35 6732 36 6832 37 6933 37 7033 38 7134 38 7235 38 7335 39 7436 39 7536 40 7637 40 7737 41 7838 41 7938 42 8039 42 8139 43 8240 43 8340 44 8441 44 8541 45 8642 45 8743 45 8843 46 8943 47 9044 47 9145 47 9246 47 9347 47 9449 46 9550 46 9652 45 9753 45 9854 45 9955 45 10056 45 10157 45
5df1adaa10,1 25 102 24 203 23 304 22 405 18 506 16 607 13 708 11 809 10 910 8 1011 6 1112 4 1213 3
0460ed00e4,1640 8 1738 17 1836 27 1923 49 2021 57 2122 60 2223 67 2324 70 2425 73 2526 80 2627 87 2728 92 2829 101 2934 97 3039 93 3144 89 3249 85 3353 82 3458 78 3562 75 3666 72 3770 69 3874 66 3978 63 4081 61 4185 58 4288 56 4390 55 4492 54 4593 54 4693 55 4794 55 4895 55 4996 55 5098 54 5201 52 5303 51 5407 48 5510 46 5613 44 5715 43 5818 41 5921 39 6024 37 6128 34 6232 31 6336 28 6439 26 6542 24 6645 22 6747 21 6850 19 6952 18 7055 16 7157 15 7259 14 7362 12 7464 11 7566 10 7668 9 7769 9 7871 8 7972 8 8073 8 8173 9 8274 9 8374 10 8474 11 8574 12 8675 12 8776 12 8877 12 8979 11 9080 11 9184 8 9287 6 9392 2
046cba545c,9494 1 9594 2 9695 2 9796 2 9896 3 9997 3 10098 3 10198 4
5d9a434f6f,1 1313 1332 83 1459 57 1568 49 1673 45 1779 40 1883 37 1986 35 2090 32 2194 29 2297 27 2400 25 2503 23 2605 22 2707 21 2810 19 2913 17 3016 15 3119 13 3224 9 3327 7 3429 6 3532 4 3635 2
bbd1b4cc0b,1 8077 8081 97 8182 95 8283 94 8384 93 8485 91 8586 89 8687 87 8788 84 8889 82 8990 80 9091 79 9192 77 9293 75 9394 74 9495 72 9596 69 9697 67 9798 67 9899 66 10000 66 10101 65
bbcd7567ee,6970 5 7071 16 7172 26 7273 31 7374 58 7475 61 7576 63 7677 71 7778 79 7870 2 7876 2326
170791a419,
2f425d379e,14 13 115 13 216 13 316 14 415 16 515 17 615 18 716 17 817 17 918 16 1019 15 1121 13 1223 11 1325 9 1427 7 5049 2 5149 3 5249 4 5350 4 5450 5 5549 7 5649 8 5748 10 5847 12 5947 13 6047 14 6148 14 6248 15 6348 16 6448 17 6549 17 6649 18 6749 19 6849 20 6948 22 7048 23 7148 24 7248 25 7347 27 7447 28 7546 30 7646 31 7745 33 7845 34 7945 35 8045 36 8144 38 8244 39 8345 39 8444 41 8544 42 8643 44 8742 46 8842 47 8942 48 9042 49 9142 50 9242 51 9342 52 9442 53 9543 53 9643 54 9743 55 9844 55 9944 56 10045 56 10146 56
5d62a981e7,5655 2 5754 4 5855 4 5956 4 6056 5 6156 6 6256 7 6355 9 6454 11 6552 14 6650 17 6748 20 6847 22 6947 23 7047 24 7148 24 7248 25 7349 25 7450 25 7551 25 7651 26 7752 26 7852 27 7953 27 8054 27 8155 27 8256 27 8357 27 8458 27 8560 26 8661 26 8763 25 8865 24 8968 22 9071 20 9176 16 9280 13 9386 8 9491 4
bb40a9a368,
2eb9de549b,
ba9a540bc1,6162 1 6263 2 6364 3 6465 4 6566 4 6667 4 6768 4 6869 5 6970 5 7071 5 7172 6 7273 6 7374 6 7475 6 7576 6 7677 6 7778 7 7879 7 7980 7 8081 8 8182 9 8283 10 8384 11 8485 12 8586 13 8687 14 8788 14 8889 14 8990 15 9091 15 9192 15 9293 15 9394 15 9495 16 9596 16 9697 17 9798 18 9899 19 10000 19 10101 20
babf9dfe9a,
bb3ef9de05,
2eb194fca4,
16db20b5e8,
04bcc0f6c4,
16d12d560d,40 62 141 62 243 61 344 61 447 59 550 57 652 56 754 55 856 54 957 54 1059 53 1161 52 1263 51 1365 50 1467 49 1570 47 1672 46 1775 44 1877 43 1980 41 2082 40 2186 37 2290 34 2394 31 2498 28 2601 26 2704 24 2807 22 2910 20 3013 18 3115 17 3218 15 3320 14 3422 13 3524 12 3627 10 3730 8 3833 6 3935 5 4038 3
b887b3f5dc,910 5 1011 9 1112 11 1213 14 1314 20 1415 24 1516 27 1617 31 1718 34 1819 36 1920 38 2021 39 2122 40 2223 41 2324 41 2425 42 2526 43 2627 44 2728 45 2829 47 2930 49 3031 52 3132 54 3233 57 3334 59 3435 61 3536 63 3637 64 3738 65 3839 65 3940 65 4041 66 4142 66 4243 67 4344 68 4445 68 4546 68 4647 69 4748 69 4849 69 4950 70 5051 71 5152 72 5253 75 5354 78 5455 82 5556 87 5657 93 5758 4444
b9bbfd8128,
5c520f8046,
b7b9702887,6075 8 6175 18 6275 23 6376 28 6477 36 6578 43 6680 49 6782 73 6867 2 6885 85 6988 83 7090 82 7192 81 7293 81 7395 80 7496 80 7597 80 7698 80 7798 81 7898 82 7999 82 8099 83 8200 83 8301 83 8401 84 8501 85 8602 85 8701 87 8801 88 8901 89 9001 90 9102 90 9202 91 9303 91 9404 91 9505 91 9607 90 9708 90 9809 90 9910 90 10011 90 10112 90
5a8893ef09,1 9186 9192 83 9283 1 9293 79 9394 76 9495 73 9596 71 9697 69 9798 68 9899 67 10000 66 10101 66
59ed0ad9fa,
593c918ee5,1 3794 3799 2 3804 89 3906 87 4009 6 4022 71 4124 70 4226 34 4264 31 4328 31 4366 29 4429 30 4469 27 4530 29 4571 26 4631 29 4673 25 4732 29 4775 24 4833 28 4877 17 4896 3 4934 28 4978 16 4998 1 5035 28 5080 14 5117 6 5137 25 5182 13 5216 10 5238 25 5283 13 5316 12 5339 25 5384 13 5416 13 5440 25 5484 15 5516 14 5540 26 5578 2 5585 17 5616 16 5641 27 5679 2 5684 21 5716 19 5740 30 5779 29 5816 56 5877 35 5915 4287
b664b27025,41 28 142 28 244 27 346 26 449 25 551 24 652 25 754 26 855 27 957 27 1058 28 1160 28 1262 27 1363 28 1466 26 1568 26 1670 25 1772 24 1875 23 1978 21 2082 18 2184 18 2286 17 2388 16 2490 16 2591 16 2693 15 2794 15 2895 15 2996 15 3097 15 3198 15 3299 15 3400 15 3502 14 3604 12 3706 10 3811 5
b696d70c72,33 57 135 56 236 57 338 56 441 55 543 55 646 54 748 54 850 54 952 54 1055 53 1157 53 1261 53 1364 51 1467 49 1571 46 1674 44 1777 42 1880 40 1982 39 2086 36 2189 34 2293 31 2396 29 2499 27 2601 26 2704 24 2807 22 2909 21 3012 19 3114 18 3217 16 3320 14 3423 12 3526 10 3628 9 3731 7 3833 6 3935 5 4037 4 4139 3 4241 2
052f53097b,16 61 117 60 219 59 321 57 423 55 524 54 626 52 728 49 829 47 931 43 1033 40 1134 38 1236 35 1337 34 1438 32 1539 31 1640 30 1741 30 1841 30 1942 30 2043 29 2143 30 2244 29 2344 30 2444 31 2545 30 2646 30 2746 31 2847 31 2948 31 3049 31 3150 31 3250 32 3351 32 3452 32 3553 32 3653 33 3754 33 3855 32 3955 33 4056 33 4157 33 4258 32 4358 33 4459 33 4560 33 4661 33 4762 33 4862 34 4963 34 5064 34 5164 35 5265 35 5366 35 5466 37 5567 37 5668 37 5768 39 5869 39 5969 41 6070 41 6171 42 6271 44 6372 44 6473 45 6573 46 6674 47 6775 48 6875 50 6976 50 7076 52 7177 53 7278 54 7378 56 7478 58 7578 60 7678 62 7778 64 7879 65 7980 66 8081 66 8182 67 8283 67 8384 68 8485 68 8586 69 8687 70 8788 71 8889 71 8990 72 9091 73 9192 73 9293 73 9394 74 9495 74 9596 75 9697 75 9798 76 9899 76 10000 77 10101 77
b5768c5204,63 39 165 38 266 38 368 37 470 36 572 35 674 34 776 33 877 33 979 32 1081 31 1183 30 1285 29 1387 28 1489 27 1591 26 1694 24 1797 22 1901 19 2005 16 2108 14 2211 12 2314 10 2418 7 2521 5 2623 4 2725 3
b5a206a00d,
58ee6464fd,
2d50edd604,
58877e2525,
b542fd75b6,
164de10f56,1 6262 6267 97 6370 95 6475 91 6579 88 6684 84 6791 78 6900 70 7019 52 7151 21 7261 12 7371 3
b5137b993b,1 64 102 63 203 62 304 62 405 60 506 59 607 46 660 2 708 41 809 37 910 35 1011 33 1112 31 1213 30 1314 28 1415 27 1516 27 1617 26 1718 26 1819 26 1920 26 2021 27 2122 27 2223 28 2324 28 2425 28 2526 28 2627 29 2728 29 2829 31 2930 32 3031 33 3132 34 3233 34 3334 36 3435 37 3536 39 3637 40 3738 42 3839 43 3940 44 4041 45 4142 45 4243 45 4344 45 4445 45 4546 45 4647 46 4748 47 4849 47 4950 48 5051 48 5152 49 5253 49 5354 49 5455 50 5556 50 5657 49 5758 49 5859 49 5960 49 6061 49 6162 49 6263 49 6364 49 6465 48 6566 48 6667 47 6768 46 6869 45 6970 45 7071 45 7172 45 7273 45 7374 45 7475 45 7576 45 7677 45 7778 45 7879 45 7980 45 8081 45 8182 45 8283 45 8384 44 8485 44 8586 43 8687 42 8788 40 8889 39 8990 37 9091 36 9192 33 9293 29 9394 26 9495 24 9596 23 9697 22 9798 22 9899 21 10000 20 10101 20
056d1b3b59,
b43e1ad347,
b475e5ad7a,
57880c7526,1817 2 1915 5 1991 30 2087 35 2183 40 2280 44 2377 48 2474 52 2571 56 2668 60 2764 65 2860 70 2958 73 3055 77 3151 82 3248 86 3343 6859
b427cb176e,1 54 102 55 203 55 304 55 405 55 506 55 607 55 708 56 809 56 910 56 1011 56 1112 56 1213 57 1314 57 1415 57 1516 58 1617 58 1718 57 1819 57 1920 57 2021 57 2122 58 2223 58 2324 59 2425 59 2526 59 2627 59 2728 59 2829 59 2930 59 3031 59 3132 59 3233 59 3334 58 3435 58 3536 58 3637 58 3738 58 3839 58 3940 58 4041 59 4142 59 4243 59 4344 60 4445 61 4546 62 4647 62 4748 63 4849 63 4950 63 5051 64 5152 64 5253 64 5354 65 5455 66 5556 67 5657 67 5758 67 5859 67 5960 66 6061 66 6162 65 6263 65 6364 65 6465 66 6566 66 6667 67 6768 67 6869 68 6970 68 7071 69 7172 69 7273 69 7374 69 7475 69 7576 69 7677 69 7778 69 7879 69 7980 69 8081 69 8182 69 8283 68 8384 68 8485 67 8586 67 8687 66 8788 64 8889 63 8990 61 9091 58 9192 56 9293 53 9394 51 9495 48 9596 45 9697 43 9798 42 9899 41 10000 40 10101 40
b4382ccb5d,
05a54ab210,1 5353 5355 100 5458 98 5559 98 5661 97 5762 97 5864 96 5966 95 6067 95 6169 94 6271 93 6373 92 6475 91 6577 90 6679 89 6781 88 6883 87 6985 86 7087 85 7189 84 7291 83 7392 83 7494 82 7595 82 7697 81 7798 81 7900 80 8001 80 8103 79 8204 79 8305 79 8406 79 8508 78 8609 78 8710 78 8811 78 8912 78 9013 78 9114 78 9215 78 9316 78 9417 78 9518 78 9619 78 9720 78 9821 78 9922 78 10023 78 10124 78
b4043d90c5,2019 2 2119 3 2219 4 2319 5 2419 6 2520 6 2620 7 2720 8 2821 8 2921 9 3021 10 3120 12 3220 13 3319 15 3418 17 3518 18 3618 19 3718 20 3818 21 3917 23 4017 24 4116 26 4215 28 4315 29 4414 31 4514 32 4614 33 4714 34 4814 35 4914 36 5013 38 5113 39 5213 40 5313 41 5413 42 5513 43 5613 44 5713 45 5813 46 5913 47 6012 49 6112 50 6211 52 6310 54 6410 55 6510 56 6610 57 6710 58 6810 59 6909 61 7009 62 7110 62 7210 63 7309 65 7408 67 7507 69 7607 70 7705 73 7804 75 7902 78 8000 81 8097 85 8194 89 8292 92 8390 95 8488 1714
160adc1c40,
b318dfdca7,
